file_name,file_path,instrument_model,instrument_name,instrument_serial_number,scan_types,scan_levels,polarity,mz_min,mz_max,rt_min,rt_max,write_time
8A2_MacRae3-soil-6.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/8A2_MacRae3-soil-6.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,890.0000,0.0045852852,12.502566,2019-02-07 18:48:33.259248
1H5_3_6_jensen-43-s013-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/1H5_3_6_jensen-43-s013-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,985.0000,0.0046366524,12.500578,2019-02-07 03:26:06.523144
1G3_2_73_bowen-74-s012-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/1G3_2_73_bowen-74-s012-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,985.0000,0.0047679019,12.501961,2019-02-07 01:35:05.595200
1C5_1_39_king-27-s005-a03.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/1C5_1_39_king-27-s005-a03.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,885.0000,0.0045794161,12.500083,2019-02-06 16:47:40.409112
4F10_7_16_zaneveld-9-s009-a03.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/4F10_7_16_zaneveld-9-s009-a03.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,955.0000,0.0045919331,12.500664,2019-02-10 16:47:39.108736
1D6_1_56_berry-2-s015-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/1D6_1_56_berry-2-s015-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,980.0000,0.0045857501,12.501858,2019-02-06 09:27:11.893232
4G8_7_30_thomas-18-s019-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/4G8_7_30_thomas-18-s019-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,990.0000,0.0045810969,12.502122,2019-02-11 21:00:56.856288
3A3_3_73_mcmahon-21-s009-a03.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/3A3_3_73_mcmahon-21-s009-a03.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,980.0000,0.0045737815,12.501423,2019-02-09 16:42:06.419568
3G10_5_38_rohwer-86-s001-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/3G10_5_38_rohwer-86-s001-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,985.0000,0.0045736662,12.501338,2019-02-10 13:02:03.556184
4B4_2_79_pinto-63-s022-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/4B4_2_79_pinto-63-s022-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,920.0000,0.0045828175,12.500455,2019-02-12 03:18:30.103104
8C8_TDI8.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/8C8_TDI8.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,890.0000,0.0046388975,12.502388,2019-02-08 02:32:13.776624
7H1_8_72_song-51-s005-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/7H1_8_72_song-51-s005-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,995.0000,0.0035739811,12.499675,2019-02-05 21:28:24.593304
3E12_2_18_bittleston-68-s001-a03.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/3E12_2_18_bittleston-68-s001-a03.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,920.0000,0.0045737139,12.50135,2019-02-10 06:22:02.258312
2C12_4_21_rohwer-85-s020-a03.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/2C12_4_21_rohwer-85-s020-a03.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,985.0000,0.0045738649,12.498848,2019-02-07 10:52:49.221560
5F3_4_28_mousseau-88-s013-a02.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/5F3_4_28_mousseau-88-s013-a02.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,990.0000,0.0035955461,12.502401,2019-02-04 08:08:57.700520
8E4_Schmidt56-soil-Nepal-4.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/8E4_Schmidt56-soil-Nepal-4.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,890.0000,0.0045759829,12.500907,2019-02-08 08:14:53.175640
5G2_4_42_mousseau-88-s047-a02.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/5G2_4_42_mousseau-88-s047-a02.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,985.0000,0.0035753003,12.501785,2019-02-04 11:06:47.922792
7C6_8_26_song-51-s002-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/7C6_8_26_song-51-s002-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,995.0000,0.0036254994,12.504073,2019-02-05 05:12:44.054808
1F12_2_67_rohwer-85-s002-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/1F12_2_67_rohwer-85-s002-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,890.0000,0.0045769485,12.504773,2019-02-07 06:51:10.770288
8F4_Schmidt56-soil-Nepal-5117.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/8F4_Schmidt56-soil-Nepal-5117.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,890.0000,0.0045846017,12.502663,2019-02-08 11:53:11.121272
3B12_6_18_palenik-42-s003-a02.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/3B12_6_18_palenik-42-s003-a02.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,985.0000,0.0035896849,16.001108,2019-02-09 18:56:24.276480
9C5_pinto62-sidechambersoil-3.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/9C5_pinto62-sidechambersoil-3.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,985.0000,0.0046279661,12.501757,2019-02-09 05:02:20.004192
4F8_7_12_thomas-18-s003-a03.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/4F8_7_12_thomas-18-s003-a03.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,995.0000,0.0046107483,12.503173,2019-02-11 19:53:53.180544
5G12_4_54_mousseau-88-s058-a02.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/5G12_4_54_mousseau-88-s058-a02.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,985.0000,0.0036289803,12.499432,2019-02-04 13:20:51.933960
3C11_6_29_palenik-42-s008-a02.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/3C11_6_29_palenik-42-s008-a02.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,985.0000,0.0045742503,12.501847,2019-02-09 20:20:28.181144
8E11_Schmidt56-soil-Peru-85-2.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/8E11_Schmidt56-soil-Peru-85-2.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,920.0000,0.0046250494,12.500676,2019-02-08 09:48:48.783712
7D8_8_38_song-53-s006-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/7D8_8_38_song-53-s006-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,990.0000,0.003642896,12.503755,2019-02-05 09:04:08.069672
6B6_5_6_mousseau-88-s110-a02.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/6B6_5_6_mousseau-88-s110-a02.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,990.0000,0.0036218158,12.502178,2019-02-03 02:35:57.453248
1C10_1_44_berry-2-s002-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/1C10_1_44_berry-2-s002-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,985.0000,0.0045748345,12.50012,2019-02-06 08:33:29.596040
7C3_8_23_song-53-s005-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/7C3_8_23_song-53-s005-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,995.0000,0.0037538997,12.499099,2019-02-05 04:32:32.053528
3H7_7_57_thomas-18-s009-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/3H7_7_57_thomas-18-s009-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,985.0000,0.0046280694,12.5021,2019-02-11 10:33:52.279144
1E9_2_22_bowen-74-s002-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/1E9_2_22_bowen-74-s002-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,925.0000,0.0046336841,12.501531,2019-02-06 23:07:26.974448
3D7_6_36_tait-77-s007-a03.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/3D7_6_36_tait-77-s007-a03.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,995.0000,0.0045763325,12.501657,2019-02-09 23:45:38.278088
8B3_TGP20.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/8B3_TGP20.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,890.0000,0.0045789313,12.500674,2019-02-07 22:13:31.772568
3E11_2_16_uren-82-s001-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/3E11_2_16_uren-82-s001-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,995.0000,0.0046404989,12.5022,2019-02-10 10:17:23.647168
4E3_1_58_thomas-18-s032-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/4E3_1_58_thomas-18-s032-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,990.0000,0.004600834,12.499448,2019-02-11 16:02:03.931448
1F3_2_34_bowen-74-s004-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/1F3_2_34_bowen-74-s004-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,915.0000,0.0045754822,12.501608,2019-02-07 00:01:08.092128
6B4_5_2_mousseau-88-s091-a02.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/6B4_5_2_mousseau-88-s091-a02.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,990.0000,0.0036288651,12.501839,2019-02-03 02:09:09.449168
6C10_5_23_mousseau-88-s087-a02.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/6C10_5_23_mousseau-88-s087-a02.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,920.0000,0.0035719824,12.500746,2019-02-03 06:40:45.521976
5D2_3_64_sandin-54-s001-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/5D2_3_64_sandin-54-s001-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,930.0000,0.0035789323,12.499966,2019-02-03 22:21:43.705088
3D2_6_32_palenik-42-s002-a02.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/3D2_6_32_palenik-42-s002-a02.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,990.0000,0.0045797459,12.502346,2019-02-09 20:33:51.532304
3B4_6_11_tucker-58-s003-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/3B4_6_11_tucker-58-s003-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,970.0000,0.0045881144,12.50236,2019-02-10 01:49:58.626368
3E8_2_13_uren-82-s003-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/3E8_2_13_uren-82-s003-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,975.0000,0.0045777313,12.500552,2019-02-10 09:20:03.126800
5A11_2_63_minich-76-s004-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/5A11_2_63_minich-76-s004-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,980.0000,0.003625702,12.50016,2019-02-03 17:49:45.708208
3G4_2_59_bittleston-68-s006-a03.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/3G4_2_59_bittleston-68-s006-a03.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,920.0000,0.0046624334,12.501937,2019-02-10 07:42:32.114920
7C10_8_29_thomas-19-s036-a02.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/7C10_8_29_thomas-19-s036-a02.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,990.0000,0.003723398,12.501235,2019-02-05 06:06:20.052544
1E6_2_1_bowen-74-s008-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/1E6_2_1_bowen-74-s008-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,995.0000,0.004586815,12.501067,2019-02-06 22:27:09.567672
6C3_5_15_mousseau-88-s111-a02.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/6C3_5_15_mousseau-88-s111-a02.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,990.0000,0.0036268186,12.50123,2019-02-03 05:06:55.458792
7D4_8_34_thomas-19-s044-a02.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/7D4_8_34_thomas-19-s044-a02.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,975.0000,0.0035826516,12.50293,2019-02-05 08:10:32.045072
7H10_8_80_song-51-s004-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/7H10_8_80_song-51-s004-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,995.0000,0.0036237351,12.500809,2019-02-05 23:29:16.724448
3B8_6_15_palenik-42-s018-a02.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/3B8_6_15_palenik-42-s018-a02.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,980.0000,0.0045854362,12.50067,2019-02-09 18:29:32.993552
1E2_1_72_mayer-34-s010-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/1E2_1_72_mayer-34-s010-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,925.0000,0.0045950007,12.500396,2019-02-06 13:18:54.968640
4G1_7_22_thomas-18-s026-a03.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/4G1_7_22_thomas-18-s026-a03.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,990.0000,0.0046784154,12.500209,2019-02-11 20:20:42.601552
8G10_Seedorf71-J2soil-16.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/8G10_Seedorf71-J2soil-16.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,975.0000,0.0045784664,12.501359,2019-02-08 16:25:14.203240
8D2_Myrold59-soil-5-NRCS0096.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/8D2_Myrold59-soil-5-NRCS0096.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,890.0000,0.0046253474,12.501573,2019-02-08 04:36:30.406824
8G1_Schmidt56-soil-Peru-7-3.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/8G1_Schmidt56-soil-Peru-7-3.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,975.0000,0.0046229672,12.501891,2019-02-08 14:24:21.999472
7C11_8_30_song-51-s015-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/7C11_8_30_song-51-s015-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,990.0000,0.0035842967,12.4991,2019-02-05 06:19:44.059120
2C11_4_19_rohwer-85-s025-a03.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/2C11_4_19_rohwer-85-s025-a03.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,990.0000,0.0046256017,12.500173,2019-02-07 10:39:23.932992
5E9_4_23_mousseau-88-s016-a02.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/5E9_4_23_mousseau-88-s016-a02.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,985.0000,0.0036244344,12.50109,2019-02-04 06:04:43.696888
2B7_3_59_king-27-s007-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/2B7_3_59_king-27-s007-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,970.0000,0.0045810651,12.501857,2019-02-06 20:36:11.640472
7E7_8_47_song-52-s001-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/7E7_8_47_song-52-s001-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,995.0000,0.0037913155,12.503234,2019-02-05 13:12:26.160360
7G1_8_62_song-53-s011-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/7G1_8_62_song-53-s011-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,995.0000,0.0035767626,12.499495,2019-02-05 18:14:22.175728
4B8_3_35_pinto-63-s004-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/4B8_3_35_pinto-63-s004-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,970.0000,0.0045785339,12.50038,2019-02-12 04:42:35.803808
5A1_2_2_angenent-65-s001-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/5A1_2_2_angenent-65-s001-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,995.0000,0.0035758288,12.500648,2019-02-03 16:02:15.699888
6E7_7_32_distel-72-s011-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/6E7_7_32_distel-72-s011-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,975.0000,0.0035856676,12.501483,2019-02-03 12:36:25.699808
