data_generation_set_id,name
nmdc:dgms-12-qsqw4085,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_66RZM_BESC-847-Clat-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run411
nmdc:dgms-12-eqxtbd04,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_67LM_BESC-847-Clat-LM_2_Rg70to1050-CE102040-leaf-S1_Run152
nmdc:dgms-12-yg9r9n26,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_67RM_BESC-847-Clat-RM_2_Rg70to1050-CE102040-root-S1_Run885
nmdc:dgms-12-b9ysfc73,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_67RZM_BESC-847-Clat-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run463
nmdc:dgms-12-nackrw76,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_68LM_BESC-847-Clat-LM_3_Rg70to1050-CE205060-leaf-S1_Run250
nmdc:dgms-12-h0jrcp43,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_68RM_BESC-847-Clat-RM_3_Rg70to1050-CE205060-root-S1_Run974
nmdc:dgms-12-nxkg4h29,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_68RZM_BESC-847-Clat-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run636
nmdc:dgms-12-9nvwmx24,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_69LM_BESC-847-Corv-LM_1_Rg70to1050-CE102040-leaf-S1_Run31
nmdc:dgms-12-bhb6hq10,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_69RM_BESC-847-Corv-RM_1_Rg70to1050-CE102040-root-S1_Run758
nmdc:dgms-12-4a9trx33,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_69RZM_BESC-847-Corv-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run420
nmdc:dgms-12-46bx9t12,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_6LM_BESC-13-Corv-LM_3_Rg70to1050-CE205060-leaf-S1_Run228
nmdc:dgms-12-1n69ha34,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_6RM_BESC-13-Corv-RM_3_Rg70to1050-CE205060-root-S1_Run952
nmdc:dgms-12-gysngy50,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_6RZM_BESC-13-Corv-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run612
nmdc:dgms-12-191bj754,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_70LM_BESC-847-Corv-LM_2_Rg70to1050-CE102040-leaf-S1_Run128
nmdc:dgms-12-3rgd7s23,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_70RM_BESC-847-Corv-RM_2_Rg70to1050-CE102040-root-S1_Run882
nmdc:dgms-12-z1bbtn11,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_70RZM_BESC-847-Corv-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run475
nmdc:dgms-12-nn3jst46,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_71LM_BESC-847-Corv-LM_3_Rg70to1050-CE205060-leaf-S1_Run219
nmdc:dgms-12-p4n9b621,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_71RM_BESC-847-Corv-RM_3_Rg70to1050-CE205060-root-S1_Run986
nmdc:dgms-12-h71f7227,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_71RZM_BESC-847-Corv-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run642
nmdc:dgms-12-efzb9s29,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_72LM_BESC-86-Clat-LM_2_Rg70to1050-CE102040-leaf-S1_Run110
nmdc:dgms-12-y8sjrw60,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_72RM_BESC-86-Clat-RM_2_Rg70to1050-CE102040-root-S1_Run870
nmdc:dgms-12-dphg2k88,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_72RZM_BESC-86-Clat-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run551
nmdc:dgms-12-kbc5bq85,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_73RM_BESC-866-Clat-RM_2_Rg70to1050-CE102040-root-S1_Run898
nmdc:dgms-12-7by6x716,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_73RZM_BESC-866-Clat-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run523
nmdc:dgms-12-fjb7fg67,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_74LM_BESC-866-Clat-LM_3_Rg70to1050-CE205060-leaf-S1_Run314
nmdc:dgms-12-x1vvkv89,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_74RM_BESC-866-Clat-RM_3_Rg70to1050-CE205060-root-S1_Run989
nmdc:dgms-12-6xc03q97,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_74RZM_BESC-866-Clat-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run587
nmdc:dgms-12-541ekp26,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_75LM_BESC-866-Corv-LM_1_Rg70to1050-CE102040-leaf-S1_Run98
nmdc:dgms-12-p2nhap70,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_75RM_BESC-866-Corv-RM_1_Rg70to1050-CE102040-root-S1_Run791
nmdc:dgms-12-q2hgkf52,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_75RZM_BESC-866-Corv-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run417
nmdc:dgms-12-crd33151,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_76LM_BESC-866-Corv-LM_2_Rg70to1050-CE102040-leaf-S1_Run174
nmdc:dgms-12-q9hasp10,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_76RM_BESC-866-Corv-RM_2_Rg70to1050-CE102040-root-S1_Run812
nmdc:dgms-12-jhpm6f40,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_76RZM_BESC-866-Corv-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run487
nmdc:dgms-12-zppyqq50,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_77LM_BESC-866-Corv-LM_3_Rg70to1050-CE205060-leaf-S1_Run256
nmdc:dgms-12-pgtqcq85,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_77RZM_BESC-866-Corv-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run618
nmdc:dgms-12-qb8yhb56,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_78RM_BESC-904-Clat-RM_2_Rg70to1050-CE102040-root-S1_Run913
nmdc:dgms-12-rshs7j08,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_78RZM_BESC-904-Clat-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run466
nmdc:dgms-12-xpyz2v81,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_79LM_BESC-904-Clat-LM_3_Rg70to1050-CE205060-leaf-S1_Run259
nmdc:dgms-12-hcbhmy82,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_79RZM_BESC-904-Clat-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run615
nmdc:dgms-12-st6rxq56,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_7RM_BESC-133-Clat-RM_1_Rg70to1050-CE102040-root-S1_Run718
nmdc:dgms-12-75cst942,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_7RZM_BESC-133-Clat-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run353
nmdc:dgms-12-yd76q831,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_80LM_BESC-904-Corv-LM_1_Rg70to1050-CE102040-leaf-S1_Run76
nmdc:dgms-12-k0t1sh70,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_80RZM_BESC-904-Corv-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run365
nmdc:dgms-12-nd3kpb70,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_81LM_BESC-904-Corv-LM_2_Rg70to1050-CE102040-leaf-S1_Run134
nmdc:dgms-12-9b61jd95,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_81RM_BESC-904-Corv-RM_2_Rg70to1050-CE102040-root-S1_Run846
nmdc:dgms-12-y0aj4040,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_82LM_BESC-904-Corv-LM_3_Rg70to1050-CE205060-leaf-S1_Run289
nmdc:dgms-12-msdsdv38,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_82RM_BESC-904-Corv-RM_3_Rg70to1050-CE205060-root-S1_Run955
nmdc:dgms-12-8t0w9s23,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_82RZM_BESC-904-Corv-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run609
nmdc:dgms-12-gp37x116,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_83LM_BESC-905-Clat-LM_1_Rg70to1050-CE102040-leaf-S1_Run37
nmdc:dgms-12-t8wv2d24,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_83RM_BESC-905-Clat-RM_1_Rg70to1050-CE102040-root-S1_Run797
nmdc:dgms-12-d6jx2w43,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_83RZM_BESC-905-Clat-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run429
nmdc:dgms-12-4jsz5302,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_84LM_BESC-360-Corv-LM_1_Rg70to1050-CE102040-leaf-S1_Run73
nmdc:dgms-12-fp6r1b76,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_84RM_BESC-360-Corv-RM_1_Rg70to1050-CE102040-root-S1_Run721
nmdc:dgms-12-y3wnk778,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_84RZM_BESC-360-Corv-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run402
nmdc:dgms-12-kpsfr506,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_85LM_GW-11047-Clat-LM_1_Rg70to1050-CE102040-leaf-S1_Run16
nmdc:dgms-12-ksjvyt95,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_85RM_GW-11047-Clat-RM_1_Rg70to1050-CE102040-root-S1_Run794
nmdc:dgms-12-701ama19,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_85RZM_GW-11047-Clat-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run347
nmdc:dgms-12-vj5bfq19,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_86LM_GW-11047-Clat-LM_2_Rg70to1050-CE102040-leaf-S1_Run159
nmdc:dgms-12-835zwt43,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_86RM_GW-11047-Clat-RM_2_Rg70to1050-CE102040-root-S1_Run834
nmdc:dgms-12-zp09yx22,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_86RZM_GW-11047-Clat-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run533
nmdc:dgms-12-a9fpap96,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_87RM_GW-4579-Clat-RM_1_Rg70to1050-CE102040-root-S1_Run776
nmdc:dgms-12-83v79x47,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_87RZM_GW-4579-Clat-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run384
nmdc:dgms-12-161p0948,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_88RM_GW-4579-Clat-RM_2_Rg70to1050-CE102040-root-S1_Run837
nmdc:dgms-12-atck6f34,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_88RZM_GW-4579-Clat-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run499
nmdc:dgms-12-k68qpk73,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_89LM_GW-4579-Clat-LM_3_Rg70to1050-CE205060-leaf-S1_Run265
nmdc:dgms-12-5rrxvs29,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_89RM_GW-4579-Clat-RM_3_Rg70to1050-CE205060-root-S1_Run961
nmdc:dgms-12-g2040e50,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_8LM_BESC-133-Clat-LM_2_Rg70to1050-CE102040-leaf-S1_Run213
nmdc:dgms-12-qb4e7j73,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_8RM_BESC-133-Clat-RM_2_Rg70to1050-CE102040-root-S1_Run873
nmdc:dgms-12-zwy83398,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_8RZM_BESC-133-Clat-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run527
nmdc:dgms-12-fvktpf82,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_90LM_GW-4579-Corv-LM_1_Rg70to1050-CE102040-leaf-S1_Run28
nmdc:dgms-12-860jy741,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_90RM_GW-4579-Corv-RM_1_Rg70to1050-CE102040-root-S1_Run733
nmdc:dgms-12-nqpre713,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_90RZM_GW-4579-Corv-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run435
nmdc:dgms-12-vd61c588,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_91LM_GW-4579-Corv-LM_2_Rg70to1050-CE102040-leaf-S1_Run143
nmdc:dgms-12-a9vvr208,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_91RM_GW-4579-Corv-RM_2_Rg70to1050-CE102040-root-S1_Run928
nmdc:dgms-12-d49jr802,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_91RZM_GW-4579-Corv-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run572
nmdc:dgms-12-ae4e0w98,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_92LM_GW-4579-Corv-LM_3_Rg70to1050-CE205060-leaf-S1_Run308
nmdc:dgms-12-3csdg421,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_92RM_GW-4579-Corv-RM_3_Rg70to1050-CE205060-root-S1_Run977
nmdc:dgms-12-vcw8ma56,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_92RZM_GW-4579-Corv-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run593
nmdc:dgms-12-6getek33,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_93LM_GW-7986-Corv-LM_1_Rg70to1050-CE102040-leaf-S1_Run64
nmdc:dgms-12-ery64t33,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_93RM_GW-7986-Corv-RM_1_Rg70to1050-CE102040-root-S1_Run724
nmdc:dgms-12-j7t4pa52,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_93RZM_GW-7986-Corv-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run426
nmdc:dgms-12-t5gc0054,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_94LM_GW-7986-Corv-LM_2_Rg70to1050-CE102040-leaf-S1_Run201
nmdc:dgms-12-50y3m118,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_94RM_GW-7986-Corv-RM_2_Rg70to1050-CE102040-root-S1_Run806
nmdc:dgms-12-9kbsws90,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_94RZM_GW-7986-Corv-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run520
nmdc:dgms-12-hfkcr394,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_95LM_GW-7986-Corv-LM_3_Rg70to1050-CE205060-leaf-S1_Run247
nmdc:dgms-12-h6rxhc66,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_95RM_GW-7986-Corv-RM_3_Rg70to1050-CE205060-root-S1_Run958
nmdc:dgms-12-fm6wv590,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_95RZM_GW-7986-Corv-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run606
nmdc:dgms-12-a6p2f250,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_96RM_GW-9591-Clat-RM_1_Rg70to1050-CE102040-root-S1_Run788
nmdc:dgms-12-83c0ze50,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_96RZM_GW-9591-Clat-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run432
nmdc:dgms-12-q77mq666,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_97RM_GW-9591-Clat-RM_2_Rg70to1050-CE102040-root-S1_Run843
nmdc:dgms-12-s8mtae44,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_97RZM_GW-9591-Clat-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run566
nmdc:dgms-12-54d1j517,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_98LM_GW-9591-Clat-LM_3_Rg70to1050-CE205060-leaf-S1_Run274
nmdc:dgms-12-ma1ss141,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_98RM_GW-9591-Clat-RM_3_Rg70to1050-CE205060-root-S1_Run1001
nmdc:dgms-12-v763y681,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_98RZM_GW-9591-Clat-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run645
nmdc:dgms-12-6mng7a39,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_99LM_GW-9591-Corv-LM_1_Rg70to1050-CE102040-leaf-S1_Run49
nmdc:dgms-12-m7chjm78,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_99RM_GW-9591-Corv-RM_1_Rg70to1050-CE102040-root-S1_Run767
nmdc:dgms-12-ann5pb93,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_99RZM_GW-9591-Corv-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run359
nmdc:dgms-12-148ss610,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_9LM_BESC-133-Clat-LM_3_Rg70to1050-CE205060-leaf-S1_Run283
nmdc:dgms-12-d7tj8389,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_9RM_BESC-133-Clat-RM_3_Rg70to1050-CE205060-root-S1_Run940
nmdc:dgms-12-cmcfdc42,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_9RZM_BESC-133-Clat-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run581
nmdc:dgms-12-r1b22r36,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_100LM_GW-9591-Corv-LM_2_Rg80to1200-CE102040-leaf-S1_Run172
nmdc:dgms-12-2rny6f84,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_100RM_GW-9591-Corv-RM_2_Rg80to1200-CE102040-root-S1_Run835
nmdc:dgms-12-bw64gk71,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_100RZM_GW-9591-Corv-RZM_2_Rg80to1200-CE102040-rhizo-S1_Run516
nmdc:dgms-12-mx17vc62,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_101LM_GW-9591-Corv-LM_3_Rg80to1200-CE205060-leaf-S1_Run303
nmdc:dgms-12-4qtaax94,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_101RM_GW-9591-Corv-RM_3_Rg80to1200-CE205060-root-S1_Run1010
nmdc:dgms-12-xs6kk482,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_101RZM_GW-9591-Corv-RZM_3_Rg80to1200-CE205060-rhizo-S1_Run673
nmdc:dgms-12-zc82am29,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_102LM_SKWA-24-3-Clat-LM_2_Rg80to1200-CE102040-leaf-S1_Run149
nmdc:dgms-12-4g09rf04,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_102RM_SKWA-24-3-Clat-RM_2_Rg80to1200-CE102040-root-S1_Run915
nmdc:dgms-12-zs9dat86,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_102RZM_SKWA-24-3-Clat-RZM_2_Rg80to1200-CE102040-rhizo-S1_Run462
nmdc:dgms-12-2bpqaq31,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_103LM_SKWA-24-3-Corv-LM_1_Rg80to1200-CE102040-leaf-S1_Run89
nmdc:dgms-12-ws3k6e65,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_103RM_SKWA-24-3-Corv-RM_1_Rg80to1200-CE102040-root-S1_Run764
nmdc:dgms-12-skpqzy25,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_103RZM_SKWA-24-3-Corv-RZM_1_Rg80to1200-CE102040-rhizo-S1_Run374
nmdc:dgms-12-z2rdb710,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_104LM_SKWA-24-3-Corv-LM_2_Rg80to1200-CE102040-leaf-S1_Run122
nmdc:dgms-12-6x8ywy69,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_104RM_SKWA-24-3-Corv-RM_2_Rg80to1200-CE102040-root-S1_Run945
nmdc:dgms-12-4d3pr875,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_104RZM_SKWA-24-3-Corv-RZM_2_Rg80to1200-CE102040-rhizo-S1_Run468
nmdc:dgms-12-hrj1v120,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_105LM_SKWA-24-3-Corv-LM_3_Rg80to1200-CE205060-leaf-S1_Run220
nmdc:dgms-12-167gnx44,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_105RM_SKWA-24-3-Corv-RM_3_Rg80to1200-CE205060-root-S1_Run951
nmdc:dgms-12-hpbrsm64,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_105RZM_SKWA-24-3-Corv-RZM_3_Rg80to1200-CE205060-rhizo-S1_Run593
nmdc:dgms-12-52tkp865,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_106LM_SKWD-24-1-Clat-LM_2_Rg80to1200-CE102040-leaf-S1_Run184
nmdc:dgms-12-7kfgbw77,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_106RM_SKWD-24-1-Clat-RM_2_Rg80to1200-CE102040-root-S1_Run948
nmdc:dgms-12-3xy7sw21,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_106RZM_SKWD-24-1-Clat-RZM_2_Rg80to1200-CE102040-rhizo-S1_Run551
nmdc:dgms-12-gj7bzy56,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_107LM_SKWD-24-1-Corv-LM_1_Rg80to1200-CE102040-leaf-S1_Run92
nmdc:dgms-12-t1t1mp74,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_107RM_SKWD-24-1-Corv-RM_1_Rg80to1200-CE102040-root-S1_Run776
nmdc:dgms-12-vv9cxd52,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_107RZM_SKWD-24-1-Corv-RZM_1_Rg80to1200-CE102040-rhizo-S1_Run397
nmdc:dgms-12-e5x06n49,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_108LM_SKWD-24-1-Corv-LM_2_Rg80to1200-CE102040-leaf-S1_Run196
nmdc:dgms-12-yykrhv13,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_108RM_SKWD-24-1-Corv-RM_2_Rg80to1200-CE102040-root-S1_Run909
nmdc:dgms-12-pys4cj59,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_108RZM_SKWD-24-1-Corv-RZM_2_Rg80to1200-CE102040-rhizo-S1_Run539
nmdc:dgms-12-akq1m916,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_109LM_SKWD-24-1-Corv-LM_3_Rg80to1200-CE205060-leaf-S1_Run285
nmdc:dgms-12-ygnr6q83,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_109RM_SKWD-24-1-Corv-RM_3_Rg80to1200-CE205060-root-S1_Run957
